stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39
stock_2420,96.49377790458553,93.16637669407126,90.48054480758694,86.06925905828903,81.42292590715837,73.43051257710178,66.69944950902143,66.29127851112571,63.00101528547577,60.4624699566185,58.7227377135602,58.139157606440186,56.33833709753651,51.09914791931465,47.24056689011325,46.651228127680056,46.99296684932807,44.59448411833291,42.17746519248913,42.61070756118623,42.88870700555713,43.136493105602504,43.35662035189082,40.67494489980851,37.99667521683229,36.54330066985381,33.82786537389168,32.99600704730043,29.915337967532224,26.923804170779004,26.636212899377785,25.690682829528477,24.939450389457004,22.445505350511304,22.64085862169939,22.45332759431854,22.123970953572478,22.76286817873107,21.83145198344085,20.451208971637044
stock_2421,99.64820946772767,97.68511505218758,92.8826763391028,90.3947182426929,84.52853934505148,78.37737522093472,73.26195680991675,69.33970141530776,67.88996868372683,66.52925960132163,66.5187906683247,61.3364556782154,55.55825623649286,53.53687842236888,51.70907919745373,54.19217488869269,56.270716013228615,55.15411252831141,54.70296991831469,57.51594060370266,58.86609866925618,57.154384461388005,58.1031958666391,54.7395472791838,52.23721867498671,47.44809722457558,44.431161767236766,44.234813085807374,39.81133177722664,35.83019859950398,34.53282591742545,31.205292968340565,31.468373491336987,28.67288739783187,28.407361020998547,26.66048158222601,26.42116309478543,26.112967847963624,26.039008347973045,24.81292929123603
stock_2422,100.57752549885303,96.86358179856686,98.06175913320375,94.93726974082774,89.39344491199687,84.84474599338475,76.36027139404628,72.89314965471345,68.72325371504665,65.55123246091006,62.568444759592026,61.019716260853734,58.57654616049291,55.5891306475801,53.183389404400046,52.89950015249703,50.831875719432475,48.498960226692304,48.18513164069862,47.90383255349395,48.142782344152444,48.36178736404844,50.07564768705332,47.52543040940674,44.32361232868818,40.60764885559027,38.571732089986675,37.351879277761014,35.0469773048735,31.879843759413816,31.287079037650425,30.14528129955198,29.77867726812047,27.378413954388307,25.928542109781834,25.473798896457218,25.368860879678014,24.22326737538526,23.375084994006404,23.18997566500775
stock_2423,91.45788943743564,92.50389528390481,89.5383085947714,86.2961887789189,84.32227574986169,79.69900918896201,73.09434660752528,70.90575029189128,68.71731909073874,65.00327530751056,65.18948860290268,61.53918501637201,60.935157930153814,54.841642137138436,52.814198255444005,53.83754314490599,54.06323588459266,50.37700221134257,46.47887949552166,46.07710431928767,46.783202249344626,48.25712487944117,47.80785083779263,46.952027999158375,45.88623267388267,41.98288287287058,38.7363113414973,38.58474350950058,36.98069416317373,34.07731175476504,34.23354561620789,33.78898617006465,33.411011722686965,30.069910550418268,28.79372414567153,29.455584560097016,30.20862389237861,29.379894314590512,29.285407170358745,28.792743784096206
stock_2424,93.14827294501322,89.87034175198498,86.69143937694315,82.46976995121427,75.96779620480635,68.89654687272738,62.006892185454646,60.121661174275,57.27654804942387,53.98620429476129,53.151881622254585,52.44717432141426,51.77709754684572,49.66735554516083,48.93693111739647,48.71126782276559,50.259272416394545,47.230253192020534,46.620381358696754,44.05986767812918,44.01741585945096,45.852190683291845,45.68573566175002,42.437643019095724,40.75739465678848,39.8842821506205,40.246630871724214,38.81867785205287,35.16975165388366,31.65277648849529,29.419726091482104,28.405628420275693,28.258340662918357,25.43250659662652,24.879936732639774,25.296181209135728,24.244681485896443,24.95645929063596,23.635711768622187,23.15840855560814
stock_2425,90.86076758011127,89.81802025058788,85.8417812166346,84.76768315956326,82.66769686191645,81.66476744858305,76.9675776020093,78.02887296951809,72.23447396956959,70.43283964248425,69.84834285811226,68.7796524344177,62.63461654114095,57.7282227164276,57.79051480527345,56.444552851878946,55.63608124458683,55.28102939260628,52.14323282867598,55.846149975818655,54.76482184323331,54.47682507413528,54.322661296870066,51.64671113230395,47.717632903839764,44.23121556449169,42.00053980239529,40.27619095361213,37.9282491328703,36.01080148830206,33.918165546497676,32.10822746422093,31.34853188209738,28.21367869388764,27.055255874482025,26.058593013084625,26.538371008670318,27.306138181988263,27.239440211365014,25.77433456551947
stock_2426,99.02880149475054,96.91888607263802,96.12481175936979,91.24828906895428,87.36696832813021,85.50993955826969,79.22613308737203,81.44087410565155,78.07856930810536,75.87758450629765,73.14371612544569,73.00467364762031,67.98903199363185,61.492180089746206,59.19666859126785,60.51132117835063,58.555756863578,57.38888100738822,54.251373135985446,55.27761749110709,58.48991524817909,57.94419682642575,59.20559762682411,55.275795566390734,50.51949109458796,48.60257348374885,46.16813994176143,44.69092844445278,42.5887270923187,38.96163901193936,37.95140901051584,36.52214427440758,35.07404795499354,31.566643159494184,28.488510526601818,27.624593038633257,27.676393373418897,28.137789035286605,26.821598163640235,26.40300273653128
stock_2427,97.1481901849891,98.47215259282935,91.82189656899074,84.95463975377791,82.19329528621131,79.03482964505022,72.49122861416295,72.58827105027932,70.30733040706964,68.66517492527123,64.48494536972464,63.96911788934416,65.7254401012764,63.838460458360096,62.63915523490695,64.18809708267977,61.47088634085514,62.630654981621944,59.56756300252102,60.653908375489024,59.60122153859269,60.35067377684182,58.21366551481177,54.16265964934065,52.944897775960165,50.978575361577086,50.13310960750641,50.12125804845864,46.197831926757,41.5780487340813,41.69846318547173,40.10770276947559,39.54859651439753,35.593736862957776,33.321673854538055,32.55625578010448,32.80420839854471,32.16958597981668,31.10994037107495,30.571918211548663
stock_2428,97.32678284729167,97.98277023688551,96.2326141051821,87.47180250220569,78.72462225198512,77.2841171268297,69.55570541414673,69.13600682757418,65.48858628476745,62.9315066516952,62.16353197096451,62.84454267817705,61.80693698458381,57.45694002615821,54.72181143368074,56.77150719213245,56.54568395450978,53.951029661611805,53.50155307369884,54.39258102046474,55.19981805344323,56.883658799978384,55.07412360576278,53.47352000689141,51.465280271413,49.832094708762554,46.417727496739936,45.826655458436505,42.505035923732464,38.25453233135922,36.95938242934375,34.55248212843174,35.72119123928302,32.90135566595451,30.53251915338955,30.64215600461285,30.542696443723074,30.517860454769735,30.626325136955423,30.12675276220163
stock_2429,100.67053900158749,97.11081333786878,93.61377927562101,92.85671203129041,87.56642533678529,83.40301572786956,78.17236627544973,78.3913369912598,73.89168835973527,70.3935735887178,67.90558414449681,71.23624613364343,67.56918488813642,63.459764028071056,65.31819984470782,63.4124887066065,60.14980163564711,55.08465928413317,55.08866171217579,55.026361795436884,56.345276414658514,56.24663901607605,54.308597165763466,50.67845980211761,46.52445074476281,43.89677300207221,41.292661747785495,41.31313151439675,39.281979246110055,36.02827596653051,34.78627465102975,32.844752541018565,31.688059318862194,30.205987871518378,30.06974047611004,30.537134376557006,29.774495041419414,30.167149930978635,29.83165370636742,29.53444442601163
stock_243,100.81461829691776,103.98748902306461,102.07821688416833,98.94850409548995,95.98760192290436,91.79356877408031,86.96894232801066,87.22638257959463,86.83679224903344,82.38573359606657,79.50644706178369,79.97302186665581,82.20797656520388,79.29007923181354,76.96283854977538,77.18880103676005,75.37994842904997,71.91485838663944,67.34169950730136,64.6288866589393,65.5499416116352,65.45842680810922,60.46782010572961,54.421038095156646,53.657149547067945,51.03510715108022,52.6004228224874,53.82037374943723,49.05252536620574,46.3683601220726,42.80814586833812,40.45268559399911,41.44233869201242,41.404618178339796,41.3671269308891,41.294738449596075,42.43486808054873,41.2486248092159,40.277341850768444,41.85044144530224
stock_2430,96.15247765423561,95.72498007254343,93.45162078175862,93.68277801237625,88.51250515562205,84.5918874184203,76.67322188378053,74.56555463771238,69.84582273970588,67.35389202594929,66.38984874101047,66.83789351960465,66.44291393175718,62.72565720008434,62.94260329541802,61.64935304994284,60.38169148182584,54.96972305133851,53.796677996728675,53.77990785216938,52.5323509845008,52.11466747961435,53.036760013504,50.98525820273039,48.15597406112438,45.914159448853255,43.07033396610542,45.06928508320304,41.53782596599357,38.239968829320105,37.44843481582457,36.37349138418008,34.604891830530406,31.144402647477367,30.599409993081355,29.972078748687267,28.77941882391368,29.043115898966676,28.000275542581345,27.45430141585567
stock_2431,95.78667011534124,93.35188005752894,85.20853170744411,80.18351629785052,76.4514386961181,75.00301337159102,68.62332605709703,70.25539729605818,67.38401586830003,63.30232112956385,58.345174567612375,58.9536377502541,56.88266662243992,52.11779812297788,51.547364688396165,50.66061301171648,50.381267110093944,48.66648947494243,45.87976720460639,46.19150970264321,46.5228605998704,46.69216430538199,48.36854009306449,45.739646320548886,43.076155463727396,39.83809197912285,38.59635648923923,36.89784099001178,33.2080568910106,30.491274166812104,28.535357673745843,27.20481182845041,27.404295984762754,25.550624493539843,23.797654846083148,23.923868971395596,23.909628747457827,22.83205416645616,22.379581191027114,20.659836488145285
stock_2432,90.71821168746128,87.10772537088708,81.02375079595099,78.11030439138831,75.54556167411683,71.7306551027054,64.55758959243487,62.295671999211706,56.066104799290535,51.11718721017287,49.745592662109466,47.55643786555111,44.13599508863046,43.966428870798616,41.46507148351949,43.06431905346131,41.1868450917894,37.86020929903841,36.49086964205677,36.48723178054458,37.2847787624596,37.14061768532707,37.72889127762712,35.133268654080055,32.749365443778935,30.891033871804993,29.727719571846357,29.547223179777145,27.57287053412761,26.012756763701045,25.6849264693131,25.11898738084502,24.68046661888715,22.904184968921804,21.775239346293063,21.328697168201998,20.628147398912635,20.55470805885153,19.957145946588827,19.73415858713923
stock_2433,97.08907972145164,93.38923322647692,86.98549861249131,80.99769793717529,75.93572192620854,72.50445482884123,67.47536388357156,67.09693069273291,64.71975199341443,62.900552174839774,60.520346495734465,58.56863755001619,54.96118879079796,50.02371428895011,45.62436286453008,45.87881329443463,45.689810585837066,41.71738914960525,40.37083789749934,38.88068865050381,38.61919988924506,37.797588647879806,37.470810032043275,34.929039568725564,33.155415455914444,31.671764951208004,29.923966177927696,28.828460955384998,27.57014158378546,24.84031499406182,23.45938227370214,21.281844657151016,20.63544520488139,18.57190068439325,18.336260123129023,18.75384658247428,19.105773931189805,19.160091502392604,18.7345375036775,18.64355994777948
stock_2434,98.47612686973652,96.31180249948326,93.03638799818282,86.03166225851184,80.02561117813966,76.21620413138005,68.59458371824205,70.62459603327812,64.96997397955867,59.04454196759576,58.05723485188058,58.12834800020833,55.538917184664676,54.10578958294699,54.485402539943166,55.33644852991792,55.153194274608495,54.56703395026571,53.49151108880434,52.66261983314246,52.43690502518506,54.45993049159353,54.13801729251628,51.80485948906281,50.27106123400106,48.03415827695236,45.61675883682705,45.67059095733456,41.54198890108785,37.38779001097907,34.74606586442132,33.68765022067624,33.33661866394213,30.00295679754792,29.93580419627229,29.67844484209101,28.383335245885455,28.016819303982523,27.192294566784778,25.10790588694702
stock_2435,97.39322324709994,97.07986127450042,93.83852264768666,89.58107901756787,83.44492824395535,82.15816488712646,77.16333602883678,76.19921048902599,74.91897580742338,70.1310641689834,65.77389683707017,64.15145191561983,60.08058193405152,57.33380039628616,55.88280243497252,54.41410170023501,52.565916796699334,50.34595459839308,50.23509360834086,50.89643725259241,51.073985447248035,51.12873834914782,49.25429736498183,47.510493408962965,44.21341437240678,41.44648038290785,39.772235583164445,39.9398016534303,36.72287410670756,33.74905897426017,31.977240885194277,29.240585980046355,28.906804230220178,26.01612380719816,25.174322947234693,24.72489770247564,23.889912952814797,23.33562563480965,23.228931449290997,23.21497361433771
stock_2436,97.97704199256417,96.32171525081449,91.31883618083197,86.72004564826915,78.61746485211043,71.07492461845968,63.96743215661371,58.87545251795333,54.11383541328412,50.35447485005377,47.89919102650785,47.712709782023005,44.97700340977524,41.64242574110022,39.755138299228705,39.88860613463931,39.570612748787866,37.077122948638916,37.09919026932792,37.95719046252607,38.74916761227685,37.865614071671516,38.88030483568946,35.77315093670658,34.99737803712372,32.519538588639634,30.00339723458697,29.62280891802115,27.41477487059552,24.673297383535967,23.647590672742673,23.34612014321188,22.530104606029443,20.2770941454265,19.694308892554837,18.98979448878555,17.56294331551984,16.923789815469476,16.00351626612389,15.75594487717578
stock_2437,97.9803156406576,93.57987723181367,91.64229589621827,85.99888657740313,80.84056261506481,78.46166093435646,72.82214890264613,72.5452709477271,65.44225213251995,62.51509521558094,60.725916360743255,58.3902715625079,55.94726060753863,52.03657454344677,51.697750708936084,52.44093863614553,50.861110536573065,52.54127729438581,50.75496369980527,49.85689974869631,47.401989219064504,47.419605895756554,46.06158060269787,44.80648571932807,44.022366255746135,42.51158753291932,39.675290465312095,37.59820178930158,35.37686938939512,31.839182450455606,30.87904278593467,29.47145087618814,27.437141945910078,25.225519445007297,23.739377110066485,23.66173274027955,22.988558971186745,23.523800717621125,22.775566130825982,22.588159037361947
stock_2438,97.57894785046804,98.95414087073077,94.22497877838315,88.41829797463905,80.78181984713946,75.43118521751896,72.29307611588088,67.7849066193346,65.47332033903061,61.63347170538214,59.88735984113689,61.345981284834664,58.433089880882186,54.25092097468243,53.83819122545918,55.49845300891879,56.36690633462098,53.486739610861456,53.68239048566152,55.68938371334009,53.90075978692662,52.89045330407485,52.14798562750313,49.00453813238225,47.62763562587226,46.097691800631075,44.05388660794598,42.5432230767049,38.754173698266925,34.87875632844023,34.10285339580138,32.76377181945495,31.937469110615595,29.219972932065936,27.9248510056698,27.194089058231597,27.193595175428797,27.63718042948212,27.124135718809082,27.14933913476464
stock_2439,98.83812999125841,93.88184752955324,90.56584947105323,84.68366811890928,77.7919729025593,72.55119442567624,66.49794768963356,63.96842088560356,61.06825227580277,59.09730906891161,58.51649249961456,57.86855380088698,53.971721159822025,49.90609389639064,45.85327926791348,46.26877459289781,46.42077904834049,43.2073791195395,41.05036122886292,44.51122517858773,45.38422828749827,46.99434277072851,46.47937778912105,42.25804732115521,39.04590396704889,37.980580431272166,35.99272048291819,35.935611036467925,33.815659836255506,30.68899615576225,28.33525454936724,26.885642828583045,26.992161991779003,24.292945792601103,23.84616634807216,23.493868368222316,22.088913674120437,21.42665487014993,21.80227965932133,20.76329509681252
stock_244,98.54072299993044,96.24036257131804,98.16164774699382,95.70457817022799,87.78707209419431,82.58614470984048,75.48046113660583,70.91390595404246,69.21954367773944,67.43960828432405,63.5113508911156,64.72171698131693,62.09167483240118,56.919019388724706,54.51899745865878,55.75226674773865,57.44822989600666,57.78271554719862,56.98622425734298,57.3273662156442,59.46772898933854,60.98648275962509,58.655446044924915,54.9044595747693,50.01854578970695,46.5734072015113,47.790638818273216,48.4351114108843,49.69483347675414,48.25115254851085,46.15086283474019,41.53577655126617,40.16258247139941,42.03225793368679,42.07203003442195,41.38979596668934,40.89731765342981,38.75119376078306,37.301884818712374,36.85786303905847
stock_2440,94.41301433904522,91.70016199221283,86.2755220033209,81.977228482211,75.12920390899512,72.04841235010001,64.84357111509001,64.48501989952881,61.5585073922798,60.027361355354735,55.97623111217411,53.56928759373728,55.00972905034175,49.50875614530757,46.35116036385551,45.87427753322168,44.88652024559421,40.85448855969418,37.67329888813077,37.95659133991491,37.121014315020865,37.274387623831196,37.24222646089664,36.92067904520006,33.62351431844144,31.669057123679575,30.26195273002907,29.64201987306882,27.66215584549838,25.960934821771705,24.031063532564556,22.4971564772874,21.293321713431258,19.16398954208813,18.825243588669217,18.98482860423102,18.811789099188527,18.298978436153927,18.027101989797274,17.55631714337869
stock_2441,93.04686463886065,90.46472825316556,90.6009993471175,88.36952627154675,81.5852096987085,75.85241933550473,74.45651049088077,70.72394842050282,67.11316043366993,64.28825460617553,62.8087668040373,64.58407319603388,61.431822206119065,57.73073378636836,56.066777403721005,53.58967650440688,53.37930959584173,49.79646683522695,48.17390266069393,45.404235853586975,45.736158624994545,46.54224551735306,48.57352483409723,46.33667341041154,45.12140952897517,40.60926857607765,39.59113562684626,38.02920225166813,36.09177509352525,32.59736618080182,31.902228395080744,28.814525950401148,27.650907745181474,25.726550478309978,24.739334587386416,24.072568466499053,24.174410680786313,23.217587720637713,22.79771389398767,22.339437962381503
stock_2442,99.3617643289623,96.51875139662526,94.25981046062536,88.30284535927721,80.18664495906555,78.16512989337542,71.51873457155568,67.63635197369594,64.59932171741188,60.645237649733716,56.96876085127313,54.65349141625347,49.9475525130222,45.897814376121765,45.240752739900906,48.2873453843506,48.12198668809081,46.17749279719849,43.9888558981849,43.778409963826796,44.818077040773,45.52601981309934,44.71640585596033,40.38635562558234,37.92193526165392,37.72811258984998,36.10244005679098,35.31600684291713,34.828396576881026,31.345556919192923,29.88575768896842,26.89718192007158,26.675063619316482,24.007557257384835,22.401065132656786,21.622002525953146,20.35284903188379,19.85482822613756,19.952909102311494,19.750451750041
stock_2443,95.97972378066837,97.73441397779686,97.48067533232366,91.72088618150929,83.6807376306851,80.82301634574377,72.74071471116939,71.9152219481397,70.31306300958452,69.29643684867948,68.55148300163542,69.10529603867847,65.93249550773876,62.24731780167598,60.87615079828241,59.39334710142196,59.01083002099577,55.215938314412746,52.345147626260136,51.693774386789585,53.600789090989196,53.46149299579983,55.63967633709808,53.151262081665266,49.69598395097786,45.58664068341607,43.75747817885739,42.91730638552525,38.962666408158654,35.74849712298192,34.27499631029663,32.70638493873477,32.128789197507984,28.915910277757188,26.59763188942879,25.610374984238256,25.55367397912437,25.425572902846813,24.807925001193706,25.332490588516567
stock_2444,98.56502398995386,97.14124597279744,93.35682346083398,86.96143639019392,84.09470509657838,82.03468496607995,73.83121646947195,70.09697163256648,68.26715778310759,65.38116466446321,62.47062753784322,61.8248030291274,58.56573535818317,54.00342443062583,52.157312045543364,53.10417395026715,54.07391011572312,49.13201985394439,46.758473737668744,46.46704534108198,48.372297162143326,48.033770106500576,48.04424545845261,48.26320547061875,46.231371229544926,43.1335022074889,41.60344859642138,40.97181883949325,38.30003513588257,35.74956073967358,35.11411989815789,34.26609294830964,34.738528030670444,31.55307945752035,31.30564946444971,30.688382920831152,31.32922239784047,30.969965548510615,28.825496013066008,28.364911125362173
stock_2445,98.61929780943626,95.68711650804804,94.31269949738187,90.11754346538565,86.73006073342373,79.10093958733171,71.19084562859854,69.48363634540813,64.24311908537028,62.46426601043132,59.80276210956915,59.930137682934465,58.18141085061517,55.005047527447225,53.586977231448664,55.41404359992007,54.61635635423634,55.041986566746914,54.252145439157665,54.04872119323364,53.891421824285516,53.90765997927192,54.30143596553902,49.485218200443605,47.677514031604595,44.455534570094244,42.74455571971567,42.759628355546376,40.66522645939715,38.09380180766114,36.96816363481067,35.86146158490048,35.64687016567162,32.70029809182394,31.376230749682165,29.803612708533535,29.387564207819356,29.067472763389542,27.80889824942134,27.77020687865998
stock_2446,102.42976592387443,98.85774516193935,93.6674292199589,88.1426339957034,80.78055158626151,78.56723250231818,72.69463237619087,70.87365027657312,69.84150058381859,66.68295970187128,65.8004804630383,66.00752750260543,64.22560375367578,60.302435927560495,59.671044551340415,61.38927060537758,60.4289507477518,59.18788868756656,58.625079356520985,57.11311723996298,60.62704178852603,60.43076351663591,59.09667555691389,54.85999517186762,53.57748793873253,50.285217170239044,47.840084840107764,45.89498031997766,43.64344247755489,39.2790982297994,38.01915276805965,35.903245727524954,36.24421897590097,34.74903942914754,33.73992023238593,32.51584000566467,32.57570725741208,31.9940841348284,31.582872364785022,30.90566616475485
stock_2447,96.8805359845464,99.59833543237988,95.7293259571092,88.51254441939919,82.3922196114294,79.10893781337077,72.10907608515826,72.07840072191497,67.13903345600274,69.3489043921016,69.37742058935903,72.70677472806821,68.85379479479289,63.48370725504595,62.19999114639998,60.56413967538397,59.94922613835609,60.15338538599693,58.88998670320442,57.698894812486564,59.458238105256704,58.71331587158222,59.450886405700324,55.276519131070614,53.23037565444143,50.04287427676861,48.84972877142593,50.77435742021969,47.71871336425468,42.94684202782921,41.13176601339858,39.91883185513559,40.040624054029195,36.86463026036426,37.66523755034568,36.79179449061269,35.181794130219465,34.28590241634722,31.7505006049129,30.391316251532388
stock_2448,92.86479433433634,91.2033785799324,90.89222596915303,87.20271687769413,81.77594264309307,79.50627289387742,72.07261125104237,71.75883616900576,67.26363649053779,62.55453920831154,61.37640760369411,60.45789682693907,58.62637284679864,56.58539016620804,56.09126668433487,55.693410698869805,54.25424198505528,50.80907477266507,48.38981860932152,48.55400171703234,49.106463602719565,49.13476373689388,47.90258103028197,46.4683973867289,44.11898899172462,41.27912639619217,40.38130840352946,40.37266121448766,36.77168020636811,33.55642794074089,31.510231131518665,28.989927748607,27.785059679621472,25.490459426761085,25.349815359951926,25.176070593146115,24.856636881241155,24.389301176601137,23.86373606617216,22.846961942378716
stock_2449,98.41785067560753,96.7903086138678,90.05511746426093,85.58995318268691,80.96259275094324,76.33306526543473,68.69975873889126,67.12360789183957,63.43048634468391,64.04397426681057,63.58369725874315,63.811127893951394,58.209509023730696,52.388558121357626,50.93236149864076,53.280357668544745,53.685373561038,52.79011899349077,50.16855106221996,50.74774252387134,50.84620359831714,50.93547287340649,51.597389943873814,47.91727317958602,47.03684403442031,46.357079450389676,44.400260903898356,43.48766964030569,41.69964510626087,39.466685786400625,36.20530476329424,33.55602034655835,32.66429002097895,30.52833564437949,29.020566525814484,27.8685839229704,27.524032488416196,26.425845394433107,25.49827866422276,24.90239683140603
stock_245,98.32293325813673,98.88916735844523,98.19256982649394,92.06172827681314,89.05206344615412,86.5284456979069,82.78881383685116,82.4768078336525,83.10155711151049,79.76415920319387,76.0053740014366,76.8714238713842,75.06821432193641,71.45100407454098,69.22441978281998,70.6025882780003,71.36504215907924,70.28677282862765,67.01457440931688,67.57033317464253,65.54695929638443,62.64826185039731,61.8869435614278,58.51017279006177,55.31436966201258,51.970286155456385,51.72878179271981,50.85646693009003,50.784227073198025,47.97607765613706,44.071560027154426,39.66440402443899,40.581226496553846,40.159599656687284,39.795427667287655,38.908349572681956,37.79795806971223,35.80501282372761,35.065881657044145,34.760122295013986
stock_2450,101.36321644282754,99.30272826848645,96.01067708266486,94.38967389518224,91.9334629755195,84.21892177350263,79.8881746244194,78.1273210163929,74.46798835368821,76.43567293970771,74.65111787968539,73.56040603279853,73.83019242896998,68.32298038430037,66.19528745499072,67.02642399743414,63.64297928454344,61.21757912186913,58.05923855285234,58.468145951312486,59.52832638128816,60.53655493500942,59.93584659582364,59.643337626513,58.93858250054452,56.89303799480577,54.59453936207167,54.94598159302102,50.41667038200065,47.329532357184505,45.619631042714566,43.818953162187405,43.62798254752881,40.56328813143057,38.78398990031664,39.42889930894962,38.645020464833564,39.062379311895775,36.72570286267001,36.783541604494886
stock_2451,97.45684241451025,99.26340585754636,89.61047808437135,84.74142424889224,82.3661136069635,76.57560513099826,69.63366700704731,66.22607298467776,62.675570865636054,62.460641754296894,61.424247079614986,59.81903984225792,60.72509088441898,59.39251524700175,55.5605083981143,55.341622299949286,54.584930428333706,52.1632907347061,51.76712877704542,52.56201659592406,51.10800532297122,50.25563459086563,49.97433753890743,47.52595613234705,45.58824905188284,44.41716779978301,41.80353963508602,41.54081561001138,37.38673404901024,33.64806064410922,31.334263584590072,28.200837226131064,26.949013543271942,25.593074046731232,24.489937664957726,23.907087903469076,23.17341625142859,22.516998931987484,21.905722955848585,20.757047077875082
stock_2452,99.90748340599562,95.96722954176406,96.07078039981067,91.23755884771214,89.99636502030286,81.9152300746554,74.32912661002958,72.75865371352941,71.73551972917662,69.64945451831892,67.54020454742127,67.01831479130847,64.63882878081347,61.38687521044109,60.0651813150902,62.460194992691704,64.18824014177713,59.416474983569536,57.36663069923068,56.317577290436134,56.67998492214822,57.97390112130983,56.00892944134303,52.251295839490275,49.72282900936073,47.81768404710968,45.87134920731761,45.68641868831982,43.777070614836504,40.35388342175957,36.773014408981396,33.650913108071464,33.53907873911466,30.854515733619262,31.028306616519124,30.95319694673484,32.47793352289949,30.666637442431664,30.403864722294077,29.56416704118724
stock_2453,99.53277448011981,98.29727271495591,96.66485947188988,93.31637238868673,85.74867650197741,82.99152733839459,74.69237460455513,73.4247062091252,72.92639965371364,70.17425438749471,67.38637451237108,66.52831470939518,63.91690031654307,60.319608649249105,59.10818956180501,58.23140506495218,57.76215268783787,54.705674065478135,53.80672537269013,52.44982075077814,52.297314023771165,50.27695083603982,48.920723992749366,44.81329121674895,41.12019609063355,40.35452575683231,38.95575205280609,37.85948429499943,35.13681692794205,31.623135235147846,30.55611575383151,28.572409170692758,29.561599717897057,26.60543974610735,24.367172116484582,23.898461958950687,23.188407820287075,23.343226647411456,23.247160293474185,22.14558782893133
stock_2454,99.03405130950024,95.35508993008854,93.17077252443144,87.89904805705349,83.11415648929037,77.58869324814623,73.18390110648708,71.56862232793863,68.39386013071336,66.81664911697918,66.85246206678232,66.59908328378496,64.04953985122683,57.644585866104144,53.52327874584676,52.28988909378172,51.3529505822848,50.7714361443865,49.39160983195894,48.95758969952728,47.70812896242479,49.46452459179111,48.54567446323096,45.59779004718977,44.7568746890831,42.64036108389668,41.11939488576136,40.83192688978921,38.75331481197882,34.877983330780935,34.338661514084,33.760094352037136,32.98849910799181,31.276605967052337,30.108004598055896,29.34915533720043,29.08390425917325,28.85356706926664,27.776765576538807,26.454551769780128
stock_2455,97.14016283905073,93.85883932938609,91.20392386870519,82.08353148183467,76.88567774378028,71.60553239733507,64.44497915760157,62.761955446417744,60.652288085030364,58.07253761328273,55.18842299077633,53.40189606043941,48.06170645439547,47.31796198438385,43.65645160893614,43.70543029405915,43.12804420020614,41.706859299024245,41.862550297508605,40.18212230567424,40.437760719211,40.28977727484835,40.81174699284996,39.67554321841998,35.70798889657799,33.79687997352457,33.27666151517359,33.7916032898544,30.41244296086896,28.479334842916398,26.920973222066834,24.927056633008,24.06556081835184,21.69132265920908,19.992810647076983,20.20481533527566,20.496957027792092,20.328742496692524,19.007862385690895,18.965373797164425
stock_2456,98.28238186536252,95.52452419472557,92.62462654297447,86.52988379674393,78.03154921886735,76.17127928516351,72.43980886273461,71.59575249903335,70.89328445287022,69.73728723556773,67.46804541606694,67.2854212992259,63.687758990400994,59.637149002763906,56.71199848097297,56.31427300502771,55.86099350284692,50.274894152562226,48.68412142617349,50.42008009162271,50.22390407565023,50.576130797579616,52.13710175854329,50.5705518047903,47.06600164356918,43.540717291363066,40.246947064421725,38.47374435118906,35.028060416793366,31.72774187204187,31.023666485668333,29.32399377846364,28.656101510804675,25.790491359724207,24.988485461453255,24.729316545702808,25.53543250896022,24.541964656851363,23.453988927105858,22.78263650324441
stock_2457,95.75647409351683,89.2874921219194,86.86261712694706,84.73423267796012,78.33463320173819,79.07047820421259,73.6719992545987,71.33132402816656,69.63381027439084,69.69745512771006,67.84613188320363,69.0641707851782,65.87965448422271,60.48969302708033,59.94151848388415,61.68196851958332,64.66734196863096,60.09919836821528,58.8358256513846,57.80308783080411,57.28780930706876,58.94097651700769,59.33873647254127,58.11238770920129,54.9423836676609,54.43750835555586,54.7168051648418,53.608700387123974,53.39804318707021,48.05823886836319,46.405572668044705,43.45900780381273,43.54753097470319,39.19277787723288,37.865444785574105,37.30327168915796,37.52322249036407,36.01559227740929,34.56469212620172,31.84817434975644
stock_2458,97.0586727973589,96.29261111451346,93.35441994763073,87.40882151084251,83.32396450026683,77.82679360406533,70.0441142436588,68.01267717333074,63.43830376722796,63.576354619999925,63.37639219720707,63.993799911347374,60.50898950250568,61.663843646772875,59.10115699539368,56.49988222289411,56.246008230623616,51.69357326345178,48.96515443290477,47.40633161946531,47.91421972942744,45.66220550278251,45.599939117307656,44.52355306351031,40.07119775715928,37.88140322963116,36.98633230962563,35.84389906539862,33.87540117156151,30.789170228438586,29.89097523378191,27.906638561919994,26.164675591623595,24.378595631237815,23.374366947049932,23.08107836432313,22.24934268577318,21.5239309864117,22.44071735879555,22.336902230112237
